node.objClass,pedestrian_count,node.serialno,node.time,date,time,year,month,day,location,Date,Temp,Dew_Point,Humidity
pedestrian,18.0,SWLSANDBOX1,2019-09-26T13:00:00-05:00,2019-09-26,13:00,2019,09,26,streetscape,2019-09-26-13:00,19.7,8.0,47.0
pedestrian,196.0,SWLSANDBOX1,2019-09-26T14:00:00-05:00,2019-09-26,14:00,2019,09,26,streetscape,2019-09-26-14:00,21.0,5.1,35.0
pedestrian,624.0,SWLSANDBOX1,2019-09-26T15:00:00-05:00,2019-09-26,15:00,2019,09,26,streetscape,2019-09-26-15:00,18.5,7.9,50.0
pedestrian,858.0,SWLSANDBOX1,2019-09-26T16:00:00-05:00,2019-09-26,16:00,2019,09,26,streetscape,2019-09-26-16:00,20.1,3.3,33.0
pedestrian,615.0,SWLSANDBOX1,2019-09-26T17:00:00-05:00,2019-09-26,17:00,2019,09,26,streetscape,2019-09-26-17:00,18.9,4.8,39.0
pedestrian,1012.0,SWLSANDBOX1,2019-09-26T18:00:00-05:00,2019-09-26,18:00,2019,09,26,streetscape,2019-09-26-18:00,17.8,4.0,40.0
pedestrian,92.0,SWLSANDBOX1,2019-09-26T19:00:00-05:00,2019-09-26,19:00,2019,09,26,streetscape,2019-09-26-19:00,16.3,5.2,48.0
pedestrian,1.0,SWLSANDBOX1,2019-09-26T20:00:00-05:00,2019-09-26,20:00,2019,09,26,streetscape,2019-09-26-20:00,15.7,5.4,50.0
pedestrian,22.0,SWLSANDBOX1,2019-09-26T21:00:00-05:00,2019-09-26,21:00,2019,09,26,streetscape,2019-09-26-21:00,13.9,5.9,59.0
pedestrian,21.0,SWLSANDBOX1,2019-09-26T22:00:00-05:00,2019-09-26,22:00,2019,09,26,streetscape,2019-09-26-22:00,13.4,7.0,65.0
pedestrian,0.0,SWLSANDBOX1,2019-09-26T23:00:00-05:00,2019-09-26,23:00,2019,09,26,streetscape,2019-09-26-23:00,13.1,6.6,64.0
pedestrian,0.0,SWLSANDBOX1,2019-09-27T00:00:00-05:00,2019-09-27,00:00,2019,09,27,streetscape,2019-09-27-00:00,12.6,7.1,69.0
pedestrian,0.0,SWLSANDBOX1,2019-09-27T01:00:00-05:00,2019-09-27,01:00,2019,09,27,streetscape,2019-09-27-01:00,12.2,6.9,70.0
pedestrian,0.0,SWLSANDBOX1,2019-09-27T02:00:00-05:00,2019-09-27,02:00,2019,09,27,streetscape,2019-09-27-02:00,11.6,7.2,74.0
pedestrian,0.0,SWLSANDBOX1,2019-09-27T03:00:00-05:00,2019-09-27,03:00,2019,09,27,streetscape,2019-09-27-03:00,11.6,7.1,74.0
pedestrian,0.0,SWLSANDBOX1,2019-09-27T04:00:00-05:00,2019-09-27,04:00,2019,09,27,streetscape,2019-09-27-04:00,11.9,7.3,74.0
pedestrian,0.0,SWLSANDBOX1,2019-09-27T05:00:00-05:00,2019-09-27,05:00,2019,09,27,streetscape,2019-09-27-05:00,11.0,7.1,77.0
pedestrian,2.0,SWLSANDBOX1,2019-09-27T06:00:00-05:00,2019-09-27,06:00,2019,09,27,streetscape,2019-09-27-06:00,11.3,7.0,75.0
pedestrian,0.0,SWLSANDBOX1,2019-09-27T07:00:00-05:00,2019-09-27,07:00,2019,09,27,streetscape,2019-09-27-07:00,12.9,6.8,66.0
pedestrian,18.0,SWLSANDBOX1,2019-09-27T08:00:00-05:00,2019-09-27,08:00,2019,09,27,streetscape,2019-09-27-08:00,14.6,6.9,60.0
pedestrian,84.0,SWLSANDBOX1,2019-09-27T09:00:00-05:00,2019-09-27,09:00,2019,09,27,streetscape,2019-09-27-09:00,16.1,9.3,64.0
pedestrian,58.0,SWLSANDBOX1,2019-09-27T10:00:00-05:00,2019-09-27,10:00,2019,09,27,streetscape,2019-09-27-10:00,17.7,10.9,64.0
pedestrian,16.0,SWLSANDBOX1,2019-09-27T11:00:00-05:00,2019-09-27,11:00,2019,09,27,streetscape,2019-09-27-11:00,18.7,11.1,62.0
pedestrian,1.0,SWLSANDBOX1,2019-09-27T12:00:00-05:00,2019-09-27,12:00,2019,09,27,streetscape,2019-09-27-12:00,20.2,11.1,56.0
pedestrian,23.0,SWLSANDBOX1,2019-09-27T13:00:00-05:00,2019-09-27,13:00,2019,09,27,streetscape,2019-09-27-13:00,21.5,9.5,46.0
pedestrian,344.0,SWLSANDBOX1,2019-09-27T14:00:00-05:00,2019-09-27,14:00,2019,09,27,streetscape,2019-09-27-14:00,20.9,8.8,46.0
pedestrian,85.0,SWLSANDBOX1,2019-09-27T15:00:00-05:00,2019-09-27,15:00,2019,09,27,streetscape,2019-09-27-15:00,21.6,8.5,43.0
pedestrian,74.0,SWLSANDBOX1,2019-09-27T16:00:00-05:00,2019-09-27,16:00,2019,09,27,streetscape,2019-09-27-16:00,21.3,7.8,42.0
pedestrian,385.0,SWLSANDBOX1,2019-09-27T17:00:00-05:00,2019-09-27,17:00,2019,09,27,streetscape,2019-09-27-17:00,21.1,8.2,43.0
pedestrian,381.0,SWLSANDBOX1,2019-09-27T18:00:00-05:00,2019-09-27,18:00,2019,09,27,streetscape,2019-09-27-18:00,21.3,8.3,43.0
pedestrian,372.0,SWLSANDBOX1,2019-09-27T19:00:00-05:00,2019-09-27,19:00,2019,09,27,streetscape,2019-09-27-19:00,21.3,8.4,44.0
pedestrian,527.0,SWLSANDBOX1,2019-09-27T20:00:00-05:00,2019-09-27,20:00,2019,09,27,streetscape,2019-09-27-20:00,20.9,9.5,48.0
pedestrian,8.0,SWLSANDBOX1,2019-09-27T21:00:00-05:00,2019-09-27,21:00,2019,09,27,streetscape,2019-09-27-21:00,20.9,10.0,50.0
pedestrian,24.0,SWLSANDBOX1,2019-09-27T22:00:00-05:00,2019-09-27,22:00,2019,09,27,streetscape,2019-09-27-22:00,20.4,11.4,56.0
pedestrian,0.0,SWLSANDBOX1,2019-09-27T23:00:00-05:00,2019-09-27,23:00,2019,09,27,streetscape,2019-09-27-23:00,19.4,12.1,63.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T00:00:00-05:00,2019-09-28,00:00,2019,09,28,streetscape,2019-09-28-00:00,18.6,12.5,68.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T01:00:00-05:00,2019-09-28,01:00,2019,09,28,streetscape,2019-09-28-01:00,20.5,12.3,59.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T02:00:00-05:00,2019-09-28,02:00,2019,09,28,streetscape,2019-09-28-02:00,19.4,13.6,69.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T03:00:00-05:00,2019-09-28,03:00,2019,09,28,streetscape,2019-09-28-03:00,19.1,14.0,72.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T04:00:00-05:00,2019-09-28,04:00,2019,09,28,streetscape,2019-09-28-04:00,18.7,13.9,74.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T05:00:00-05:00,2019-09-28,05:00,2019,09,28,streetscape,2019-09-28-05:00,18.1,16.0,88.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T06:00:00-05:00,2019-09-28,06:00,2019,09,28,streetscape,2019-09-28-06:00,18.6,16.7,89.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T07:00:00-05:00,2019-09-28,07:00,2019,09,28,streetscape,2019-09-28-07:00,18.5,16.6,88.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T08:00:00-05:00,2019-09-28,08:00,2019,09,28,streetscape,2019-09-28-08:00,18.8,16.4,86.0
pedestrian,4.0,SWLSANDBOX1,2019-09-28T09:00:00-05:00,2019-09-28,09:00,2019,09,28,streetscape,2019-09-28-09:00,20.0,16.9,82.0
pedestrian,1.0,SWLSANDBOX1,2019-09-28T10:00:00-05:00,2019-09-28,10:00,2019,09,28,streetscape,2019-09-28-10:00,19.5,16.6,83.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T11:00:00-05:00,2019-09-28,11:00,2019,09,28,streetscape,2019-09-28-11:00,19.9,16.7,82.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T12:00:00-05:00,2019-09-28,12:00,2019,09,28,streetscape,2019-09-28-12:00,19.2,16.8,86.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T13:00:00-05:00,2019-09-28,13:00,2019,09,28,streetscape,2019-09-28-13:00,17.6,14.9,84.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T14:00:00-05:00,2019-09-28,14:00,2019,09,28,streetscape,2019-09-28-14:00,18.7,15.3,80.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T15:00:00-05:00,2019-09-28,15:00,2019,09,28,streetscape,2019-09-28-15:00,18.6,14.4,76.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T16:00:00-05:00,2019-09-28,16:00,2019,09,28,streetscape,2019-09-28-16:00,18.6,12.8,69.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T17:00:00-05:00,2019-09-28,17:00,2019,09,28,streetscape,2019-09-28-17:00,18.3,12.1,67.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T18:00:00-05:00,2019-09-28,18:00,2019,09,28,streetscape,2019-09-28-18:00,17.8,11.6,67.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T19:00:00-05:00,2019-09-28,19:00,2019,09,28,streetscape,2019-09-28-19:00,17.1,11.5,70.0
pedestrian,1.0,SWLSANDBOX1,2019-09-28T20:00:00-05:00,2019-09-28,20:00,2019,09,28,streetscape,2019-09-28-20:00,16.2,10.9,71.0
pedestrian,1.0,SWLSANDBOX1,2019-09-28T21:00:00-05:00,2019-09-28,21:00,2019,09,28,streetscape,2019-09-28-21:00,15.4,10.6,73.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T22:00:00-05:00,2019-09-28,22:00,2019,09,28,streetscape,2019-09-28-22:00,14.7,11.0,78.0
pedestrian,0.0,SWLSANDBOX1,2019-09-28T23:00:00-05:00,2019-09-28,23:00,2019,09,28,streetscape,2019-09-28-23:00,14.7,11.3,80.0
pedestrian,0.0,SWLSANDBOX1,2019-09-29T00:00:00-05:00,2019-09-29,00:00,2019,09,29,streetscape,2019-09-29-00:00,14.3,11.1,81.0
pedestrian,0.0,SWLSANDBOX1,2019-09-29T01:00:00-05:00,2019-09-29,01:00,2019,09,29,streetscape,2019-09-29-01:00,13.4,10.5,82.0
pedestrian,0.0,SWLSANDBOX1,2019-09-29T02:00:00-05:00,2019-09-29,02:00,2019,09,29,streetscape,2019-09-29-02:00,13.0,9.5,79.0
pedestrian,0.0,SWLSANDBOX1,2019-09-29T03:00:00-05:00,2019-09-29,03:00,2019,09,29,streetscape,2019-09-29-03:00,12.2,8.8,79.0
pedestrian,0.0,SWLSANDBOX1,2019-09-29T04:00:00-05:00,2019-09-29,04:00,2019,09,29,streetscape,2019-09-29-04:00,11.7,8.1,79.0
pedestrian,0.0,SWLSANDBOX1,2019-09-29T05:00:00-05:00,2019-09-29,05:00,2019,09,29,streetscape,2019-09-29-05:00,11.2,7.6,78.0
pedestrian,0.0,SWLSANDBOX1,2019-09-29T06:00:00-05:00,2019-09-29,06:00,2019,09,29,streetscape,2019-09-29-06:00,10.9,6.7,76.0
pedestrian,0.0,SWLSANDBOX1,2019-09-29T07:00:00-05:00,2019-09-29,07:00,2019,09,29,streetscape,2019-09-29-07:00,10.4,6.2,75.0
pedestrian,0.0,SWLSANDBOX1,2019-09-29T08:00:00-05:00,2019-09-29,08:00,2019,09,29,streetscape,2019-09-29-08:00,11.3,5.4,67.0
pedestrian,0.0,SWLSANDBOX1,2019-09-29T09:00:00-05:00,2019-09-29,09:00,2019,09,29,streetscape,2019-09-29-09:00,12.1,3.4,55.0
pedestrian,2.0,SWLSANDBOX1,2019-09-29T10:00:00-05:00,2019-09-29,10:00,2019,09,29,streetscape,2019-09-29-10:00,12.2,3.3,54.0
pedestrian,51.0,SWLSANDBOX1,2019-09-29T11:00:00-05:00,2019-09-29,11:00,2019,09,29,streetscape,2019-09-29-11:00,13.1,3.8,53.0
pedestrian,22.0,SWLSANDBOX1,2019-09-29T12:00:00-05:00,2019-09-29,12:00,2019,09,29,streetscape,2019-09-29-12:00,14.0,3.8,50.0
pedestrian,80.0,SWLSANDBOX1,2019-09-29T13:00:00-05:00,2019-09-29,13:00,2019,09,29,streetscape,2019-09-29-13:00,13.3,4.1,54.0
pedestrian,107.0,SWLSANDBOX1,2019-09-29T14:00:00-05:00,2019-09-29,14:00,2019,09,29,streetscape,2019-09-29-14:00,13.6,4.7,55.0
pedestrian,216.0,SWLSANDBOX1,2019-09-29T15:00:00-05:00,2019-09-29,15:00,2019,09,29,streetscape,2019-09-29-15:00,13.7,5.1,56.0
pedestrian,11.0,SWLSANDBOX1,2019-09-29T16:00:00-05:00,2019-09-29,16:00,2019,09,29,streetscape,2019-09-29-16:00,13.6,4.6,54.0
pedestrian,0.0,SWLSANDBOX1,2019-09-29T17:00:00-05:00,2019-09-29,17:00,2019,09,29,streetscape,2019-09-29-17:00,13.7,4.5,54.0
pedestrian,0.0,SWLSANDBOX1,2019-09-29T18:00:00-05:00,2019-09-29,18:00,2019,09,29,streetscape,2019-09-29-18:00,13.6,5.1,56.0
pedestrian,0.0,SWLSANDBOX1,2019-09-29T19:00:00-05:00,2019-09-29,19:00,2019,09,29,streetscape,2019-09-29-19:00,13.7,5.8,59.0
pedestrian,11.0,SWLSANDBOX1,2019-09-29T20:00:00-05:00,2019-09-29,20:00,2019,09,29,streetscape,2019-09-29-20:00,13.6,6.1,61.0
pedestrian,7.0,SWLSANDBOX1,2019-09-29T21:00:00-05:00,2019-09-29,21:00,2019,09,29,streetscape,2019-09-29-21:00,13.5,5.4,58.0
pedestrian,1.0,SWLSANDBOX1,2019-09-29T22:00:00-05:00,2019-09-29,22:00,2019,09,29,streetscape,2019-09-29-22:00,13.5,5.5,58.0
pedestrian,0.0,SWLSANDBOX1,2019-09-29T23:00:00-05:00,2019-09-29,23:00,2019,09,29,streetscape,2019-09-29-23:00,14.2,6.3,59.0
pedestrian,0.0,SWLSANDBOX1,2019-09-30T00:00:00-05:00,2019-09-30,00:00,2019,09,30,streetscape,2019-09-30-00:00,14.5,6.4,58.0
pedestrian,0.0,SWLSANDBOX1,2019-09-30T01:00:00-05:00,2019-09-30,01:00,2019,09,30,streetscape,2019-09-30-01:00,14.4,7.1,61.0
pedestrian,0.0,SWLSANDBOX1,2019-09-30T02:00:00-05:00,2019-09-30,02:00,2019,09,30,streetscape,2019-09-30-02:00,14.4,7.8,64.0
pedestrian,0.0,SWLSANDBOX1,2019-09-30T03:00:00-05:00,2019-09-30,03:00,2019,09,30,streetscape,2019-09-30-03:00,13.4,7.1,66.0
pedestrian,0.0,SWLSANDBOX1,2019-09-30T04:00:00-05:00,2019-09-30,04:00,2019,09,30,streetscape,2019-09-30-04:00,13.0,6.8,66.0
pedestrian,4.0,SWLSANDBOX1,2019-09-30T05:00:00-05:00,2019-09-30,05:00,2019,09,30,streetscape,2019-09-30-05:00,13.2,7.9,71.0
pedestrian,42.0,SWLSANDBOX1,2019-09-30T06:00:00-05:00,2019-09-30,06:00,2019,09,30,streetscape,2019-09-30-06:00,13.9,9.0,72.0
pedestrian,0.0,SWLSANDBOX1,2019-09-30T07:00:00-05:00,2019-09-30,07:00,2019,09,30,streetscape,2019-09-30-07:00,12.6,6.1,65.0
pedestrian,421.0,SWLSANDBOX1,2019-09-30T08:00:00-05:00,2019-09-30,08:00,2019,09,30,streetscape,2019-09-30-08:00,12.5,6.1,65.0
pedestrian,73.0,SWLSANDBOX1,2019-09-30T09:00:00-05:00,2019-09-30,09:00,2019,09,30,streetscape,2019-09-30-09:00,13.3,6.9,65.0
pedestrian,8.0,SWLSANDBOX1,2019-09-30T10:00:00-05:00,2019-09-30,10:00,2019,09,30,streetscape,2019-09-30-10:00,14.3,8.6,68.0
pedestrian,10.0,SWLSANDBOX1,2019-09-30T11:00:00-05:00,2019-09-30,11:00,2019,09,30,streetscape,2019-09-30-11:00,14.8,9.6,71.0
pedestrian,74.0,SWLSANDBOX1,2019-09-30T12:00:00-05:00,2019-09-30,12:00,2019,09,30,streetscape,2019-09-30-12:00,15.2,10.5,73.0
pedestrian,101.0,SWLSANDBOX1,2019-09-30T13:00:00-05:00,2019-09-30,13:00,2019,09,30,streetscape,2019-09-30-13:00,16.3,11.2,72.0
pedestrian,147.0,SWLSANDBOX1,2019-09-30T14:00:00-05:00,2019-09-30,14:00,2019,09,30,streetscape,2019-09-30-14:00,16.0,11.4,74.0
pedestrian,251.0,SWLSANDBOX1,2019-09-30T15:00:00-05:00,2019-09-30,15:00,2019,09,30,streetscape,2019-09-30-15:00,16.4,11.3,72.0
pedestrian,271.0,SWLSANDBOX1,2019-09-30T16:00:00-05:00,2019-09-30,16:00,2019,09,30,streetscape,2019-09-30-16:00,16.4,11.4,72.0
pedestrian,32.0,SWLSANDBOX1,2019-09-30T17:00:00-05:00,2019-09-30,17:00,2019,09,30,streetscape,2019-09-30-17:00,16.2,11.9,76.0
pedestrian,0.0,SWLSANDBOX1,2019-09-30T18:00:00-05:00,2019-09-30,18:00,2019,09,30,streetscape,2019-09-30-18:00,15.9,12.1,78.0
pedestrian,0.0,SWLSANDBOX1,2019-09-30T19:00:00-05:00,2019-09-30,19:00,2019,09,30,streetscape,2019-09-30-19:00,15.9,12.4,80.0
pedestrian,0.0,SWLSANDBOX1,2019-09-30T20:00:00-05:00,2019-09-30,20:00,2019,09,30,streetscape,2019-09-30-20:00,16.2,12.9,81.0
pedestrian,14.0,SWLSANDBOX1,2019-09-30T21:00:00-05:00,2019-09-30,21:00,2019,09,30,streetscape,2019-09-30-21:00,16.3,13.1,81.0
pedestrian,23.0,SWLSANDBOX1,2019-09-30T22:00:00-05:00,2019-09-30,22:00,2019,09,30,streetscape,2019-09-30-22:00,16.7,13.6,82.0
pedestrian,0.0,SWLSANDBOX1,2019-09-30T23:00:00-05:00,2019-09-30,23:00,2019,09,30,streetscape,2019-09-30-23:00,16.1,13.5,84.0
pedestrian,0.0,SWLSANDBOX1,2019-10-01T00:00:00-05:00,2019-10-01,00:00,2019,10,01,streetscape,2019-10-01-00:00,16.3,13.8,85.0
pedestrian,0.0,SWLSANDBOX1,2019-10-01T01:00:00-05:00,2019-10-01,01:00,2019,10,01,streetscape,2019-10-01-01:00,15.7,13.6,87.0
pedestrian,0.0,SWLSANDBOX1,2019-10-01T02:00:00-05:00,2019-10-01,02:00,2019,10,01,streetscape,2019-10-01-02:00,15.4,13.6,89.0
pedestrian,0.0,SWLSANDBOX1,2019-10-01T03:00:00-05:00,2019-10-01,03:00,2019,10,01,streetscape,2019-10-01-03:00,15.8,14.0,89.0
pedestrian,0.0,SWLSANDBOX1,2019-10-01T04:00:00-05:00,2019-10-01,04:00,2019,10,01,streetscape,2019-10-01-04:00,15.9,14.1,89.0
pedestrian,0.0,SWLSANDBOX1,2019-10-01T05:00:00-05:00,2019-10-01,05:00,2019,10,01,streetscape,2019-10-01-05:00,16.2,13.6,85.0
pedestrian,0.0,SWLSANDBOX1,2019-10-01T06:00:00-05:00,2019-10-01,06:00,2019,10,01,streetscape,2019-10-01-06:00,16.5,14.5,88.0
pedestrian,1.0,SWLSANDBOX1,2019-10-01T07:00:00-05:00,2019-10-01,07:00,2019,10,01,streetscape,2019-10-01-07:00,17.1,15.4,90.0
pedestrian,10.0,SWLSANDBOX1,2019-10-01T08:00:00-05:00,2019-10-01,08:00,2019,10,01,streetscape,2019-10-01-08:00,19.5,17.8,90.0
pedestrian,1.0,SWLSANDBOX1,2019-10-01T09:00:00-05:00,2019-10-01,09:00,2019,10,01,streetscape,2019-10-01-09:00,22.5,18.4,78.0
pedestrian,29.0,SWLSANDBOX1,2019-10-01T10:00:00-05:00,2019-10-01,10:00,2019,10,01,streetscape,2019-10-01-10:00,23.9,18.3,71.0
pedestrian,3.0,SWLSANDBOX1,2019-10-01T11:00:00-05:00,2019-10-01,11:00,2019,10,01,streetscape,2019-10-01-11:00,25.8,18.4,64.0
pedestrian,3.0,SWLSANDBOX1,2019-10-01T12:00:00-05:00,2019-10-01,12:00,2019,10,01,streetscape,2019-10-01-12:00,28.0,17.9,54.0
pedestrian,9.0,SWLSANDBOX1,2019-10-01T13:00:00-05:00,2019-10-01,13:00,2019,10,01,streetscape,2019-10-01-13:00,29.1,18.2,52.0
pedestrian,7.0,SWLSANDBOX1,2019-10-01T14:00:00-05:00,2019-10-01,14:00,2019,10,01,streetscape,2019-10-01-14:00,27.7,17.7,55.0
pedestrian,1.0,SWLSANDBOX1,2019-10-01T15:00:00-05:00,2019-10-01,15:00,2019,10,01,streetscape,2019-10-01-15:00,28.5,18.3,54.0
pedestrian,1.0,SWLSANDBOX1,2019-10-01T16:00:00-05:00,2019-10-01,16:00,2019,10,01,streetscape,2019-10-01-16:00,21.9,19.0,84.0
pedestrian,2.0,SWLSANDBOX1,2019-10-01T17:00:00-05:00,2019-10-01,17:00,2019,10,01,streetscape,2019-10-01-17:00,21.4,19.3,88.0
pedestrian,0.0,SWLSANDBOX1,2019-10-01T18:00:00-05:00,2019-10-01,18:00,2019,10,01,streetscape,2019-10-01-18:00,21.9,19.9,88.0
pedestrian,3.0,SWLSANDBOX1,2019-10-01T19:00:00-05:00,2019-10-01,19:00,2019,10,01,streetscape,2019-10-01-19:00,21.6,19.5,88.0
pedestrian,0.0,SWLSANDBOX1,2019-10-01T20:00:00-05:00,2019-10-01,20:00,2019,10,01,streetscape,2019-10-01-20:00,21.8,19.6,87.0
pedestrian,33.0,SWLSANDBOX1,2019-10-01T21:00:00-05:00,2019-10-01,21:00,2019,10,01,streetscape,2019-10-01-21:00,21.4,18.7,84.0
pedestrian,3.0,SWLSANDBOX1,2019-10-01T22:00:00-05:00,2019-10-01,22:00,2019,10,01,streetscape,2019-10-01-22:00,21.1,18.5,85.0
pedestrian,0.0,SWLSANDBOX1,2019-10-01T23:00:00-05:00,2019-10-01,23:00,2019,10,01,streetscape,2019-10-01-23:00,19.7,17.7,88.0
pedestrian,0.0,SWLSANDBOX1,2019-10-02T00:00:00-05:00,2019-10-02,00:00,2019,10,02,streetscape,2019-10-02-00:00,19.5,17.4,88.0
pedestrian,0.0,SWLSANDBOX1,2019-10-02T01:00:00-05:00,2019-10-02,01:00,2019,10,02,streetscape,2019-10-02-01:00,19.5,17.7,89.0
pedestrian,0.0,SWLSANDBOX1,2019-10-02T02:00:00-05:00,2019-10-02,02:00,2019,10,02,streetscape,2019-10-02-02:00,19.2,17.5,90.0
pedestrian,0.0,SWLSANDBOX1,2019-10-02T03:00:00-05:00,2019-10-02,03:00,2019,10,02,streetscape,2019-10-02-03:00,18.1,15.1,83.0
pedestrian,0.0,SWLSANDBOX1,2019-10-02T04:00:00-05:00,2019-10-02,04:00,2019,10,02,streetscape,2019-10-02-04:00,17.0,14.9,87.0
pedestrian,0.0,SWLSANDBOX1,2019-10-02T05:00:00-05:00,2019-10-02,05:00,2019,10,02,streetscape,2019-10-02-05:00,16.9,15.0,88.0
pedestrian,4.0,SWLSANDBOX1,2019-10-02T06:00:00-05:00,2019-10-02,06:00,2019,10,02,streetscape,2019-10-02-06:00,16.8,14.8,88.0
pedestrian,0.0,SWLSANDBOX1,2019-10-02T07:00:00-05:00,2019-10-02,07:00,2019,10,02,streetscape,2019-10-02-07:00,16.8,14.7,87.0
pedestrian,19.0,SWLSANDBOX1,2019-10-02T08:00:00-05:00,2019-10-02,08:00,2019,10,02,streetscape,2019-10-02-08:00,17.0,14.8,87.0
pedestrian,30.0,SWLSANDBOX1,2019-10-02T09:00:00-05:00,2019-10-02,09:00,2019,10,02,streetscape,2019-10-02-09:00,17.3,14.7,85.0
pedestrian,29.0,SWLSANDBOX1,2019-10-02T10:00:00-05:00,2019-10-02,10:00,2019,10,02,streetscape,2019-10-02-10:00,17.0,14.9,88.0
pedestrian,76.0,SWLSANDBOX1,2019-10-02T11:00:00-05:00,2019-10-02,11:00,2019,10,02,streetscape,2019-10-02-11:00,16.2,13.9,86.0
pedestrian,1.0,SWLSANDBOX1,2019-10-02T12:00:00-05:00,2019-10-02,12:00,2019,10,02,streetscape,2019-10-02-12:00,16.0,13.5,85.0
pedestrian,241.0,SWLSANDBOX1,2019-10-02T13:00:00-05:00,2019-10-02,13:00,2019,10,02,streetscape,2019-10-02-13:00,15.8,13.0,83.0
pedestrian,567.0,SWLSANDBOX1,2019-10-02T14:00:00-05:00,2019-10-02,14:00,2019,10,02,streetscape,2019-10-02-14:00,15.1,12.1,82.0
pedestrian,89.0,SWLSANDBOX1,2019-10-02T15:00:00-05:00,2019-10-02,15:00,2019,10,02,streetscape,2019-10-02-15:00,14.0,11.3,84.0
pedestrian,227.0,SWLSANDBOX1,2019-10-02T16:00:00-05:00,2019-10-02,16:00,2019,10,02,streetscape,2019-10-02-16:00,14.2,10.8,80.0
pedestrian,581.0,SWLSANDBOX1,2019-10-02T17:00:00-05:00,2019-10-02,17:00,2019,10,02,streetscape,2019-10-02-17:00,13.9,9.6,75.0
pedestrian,443.0,SWLSANDBOX1,2019-10-02T18:00:00-05:00,2019-10-02,18:00,2019,10,02,streetscape,2019-10-02-18:00,13.9,8.5,70.0
pedestrian,707.0,SWLSANDBOX1,2019-10-02T19:00:00-05:00,2019-10-02,19:00,2019,10,02,streetscape,2019-10-02-19:00,13.6,7.3,66.0
pedestrian,8.0,SWLSANDBOX1,2019-10-02T20:00:00-05:00,2019-10-02,20:00,2019,10,02,streetscape,2019-10-02-20:00,12.9,6.5,65.0
pedestrian,24.0,SWLSANDBOX1,2019-10-02T21:00:00-05:00,2019-10-02,21:00,2019,10,02,streetscape,2019-10-02-21:00,11.4,4.8,64.0
pedestrian,4.0,SWLSANDBOX1,2019-10-02T22:00:00-05:00,2019-10-02,22:00,2019,10,02,streetscape,2019-10-02-22:00,10.5,4.1,65.0
pedestrian,0.0,SWLSANDBOX1,2019-10-02T23:00:00-05:00,2019-10-02,23:00,2019,10,02,streetscape,2019-10-02-23:00,10.2,3.7,64.0
pedestrian,0.0,SWLSANDBOX1,2019-10-03T00:00:00-05:00,2019-10-03,00:00,2019,10,03,streetscape,2019-10-03-00:00,10.1,3.1,62.0
pedestrian,0.0,SWLSANDBOX1,2019-10-03T01:00:00-05:00,2019-10-03,01:00,2019,10,03,streetscape,2019-10-03-01:00,10.4,3.3,61.0
pedestrian,0.0,SWLSANDBOX1,2019-10-03T02:00:00-05:00,2019-10-03,02:00,2019,10,03,streetscape,2019-10-03-02:00,10.5,3.6,63.0
pedestrian,0.0,SWLSANDBOX1,2019-10-03T03:00:00-05:00,2019-10-03,03:00,2019,10,03,streetscape,2019-10-03-03:00,9.8,3.2,63.0
pedestrian,0.0,SWLSANDBOX1,2019-10-03T04:00:00-05:00,2019-10-03,04:00,2019,10,03,streetscape,2019-10-03-04:00,10.1,4.6,68.0
pedestrian,0.0,SWLSANDBOX1,2019-10-03T05:00:00-05:00,2019-10-03,05:00,2019,10,03,streetscape,2019-10-03-05:00,9.6,3.6,66.0
pedestrian,4.0,SWLSANDBOX1,2019-10-03T06:00:00-05:00,2019-10-03,06:00,2019,10,03,streetscape,2019-10-03-06:00,9.7,4.4,70.0
pedestrian,0.0,SWLSANDBOX1,2019-10-03T07:00:00-05:00,2019-10-03,07:00,2019,10,03,streetscape,2019-10-03-07:00,10.3,6.5,77.0
pedestrian,47.0,SWLSANDBOX1,2019-10-03T08:00:00-05:00,2019-10-03,08:00,2019,10,03,streetscape,2019-10-03-08:00,9.8,6.2,79.0
pedestrian,109.0,SWLSANDBOX1,2019-10-03T09:00:00-05:00,2019-10-03,09:00,2019,10,03,streetscape,2019-10-03-09:00,9.2,6.1,81.0
pedestrian,78.0,SWLSANDBOX1,2019-10-03T10:00:00-05:00,2019-10-03,10:00,2019,10,03,streetscape,2019-10-03-10:00,9.8,6.2,78.0
